result type,channel link,channel name,search result link,title
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/jA5f2hYiaWc,जानिए तीर्थों में कौन से काम करने से सफलता 100% मिलती है #shorts #ytshort
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/YYAIAwU1ba0,"श्री पण्डोखर सरकार दिव्य दरबार 9 से 11 जून तक। इंदौर, मध्य प्रदेश। #shorts #pandokharsarkardarbar"
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/KHUmL1ooyCk,"त्रिकालदर्शी श्री पण्डोखर सरकार दिव्य दरबार 9 से 11 जून तक। इंदौर, मध्य प्रदेश। #divyadarbar"
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/E_3qsD45Djo,गुरु जी मेरे बेटे और बहू की आपस में बनती नहीं है समाधान चाहता हूँ #divyadarbar #short #trendingshort
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/bvN8bRN7auc,भूलकर भी अपनी दुकान में न करना ये गलती नहीं तो हो जाओगे कंगाल  #shortvideo #upaytotke
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/wl5J5iG1JG4,गुरु जी मेरी शादी कभी टिकती नहीं और मेरे साथ हमेशा गद्दारी हो जाती है #shorts #viral
short,https://www.youtube.com/@pandokharsarkardham,pandokharsarkardham,https://www.youtube.com/shorts/wiawvAp9BqA,लड़की ने की लव मैरिज शादी तो पिता समाधान के लिए पहुँचा पण्डोखर धाम #shorts #divyadarbar #trending10
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=t_4lOKGwAN4,SDM Jyoti मौर्य केस में बहुत बड़ा खुलासा पहली बार बोली Manish Dubey की पत्नी खोल दी पति की पूरी पोल!
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=_1ysSL8Tr_w,"Ajit Agarkar ने चीफ सलेक्टर बनते ही कांटे Virat rohit के पर, एक फैसले ने बदल दी तिलक वर्मा की तकदीर"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=jGx1gysdEns,"Dhirendra Shastri के Delhi पहुंचते ही बदल गया माहौल, गली-गली में Bageshwar Dham की डिमांड!"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=GZ0sg19VyDk,Delhi में Bageshwar Dham धीरेंद्र शास्त्री के दिव्य दरबार में 24 घन्टे पहले ही महिलाओं का बड़ा ऐलान!
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=lnFKiWAO5pY,"बेटी की शादी में ऐसी बावली हुई अम्मा, सबके सामने पिया जी को देने लगी चुम्मा,टूट गयी बेटी की शादी"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=mrkvL-iRKF0,"PCS Jyotimaurya और Alok maurya के केस में आया भंयकर ट्विस्ट,खुद की बेवफाई.. अब पति को फंसाया"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=acpY_I9y-zM,"jyoti mourya Sdm के कारनामे सुनकर cm yogi भी रह गए दंग, ब्वॉयफ्रेंड पर गिरी गाज, पति आलोक मौर्य का !"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=VsWQjJSUh4U,"Maharashtra का चैप्टर क्लोज अब Bihar की बारी, Modi-shah ने कर ली बिहार सरकार गिराने की तैयारी!"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=VrAdUW0FSzc,"CM Yogi ने 170 दिन पहले कान में जो कही थी बात आज ही गई सच, Maharashtra में इस लिए टूट गयी NCP"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=xoSnFO0YGhM,Jyoti maurya की वजह से 136 पतियों ने पढ़ाई कर रही बीवियों को वापस बुलाया!
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=c3huvZXj_Pk,"Cm Yogi के रातों रात भाईजान भी हो गए फैन, माफिया की जमीन पर बना  आलीशान महल  तोहफे में जैसे ही मिला!"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=s7cK-sfzuVI,"सफाईकर्मी ने पत्नी को पढ़ा लिखाकर बनाया PCS ऑफिसर, मैडम का अब चल रहा होमगार्ड कमांडेंट के साथ अफेयर !"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=f3AlAfNXUq8,"BJP नेता Ravi Kishan की बेटी ने अग्निपथ चुन किया ऐसा काम, Modi समेत दुनिया कर रही सलाम। विपक्ष सुन्न"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=Ba8AOgsmpjc,Sunil Chhetri: की मेहनत लाई रंगसालों बाद टीम इंडिया दुनिया के 100 टीमों में शामिल हुई उसी दौरान
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=a1IVXF9bunQ,"इधर Amit shah पहुंचे patna, उधर हो गई सरकार गिरने वाली घटना !भागे-भागे राज्यपाल के पास पहुंचे nitish"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=T22jJMBKq2A,"Shahrukh भरेंगे पानी, Salman की टाइगर होगी फेल, फिल्म 72 हूरें कमाएगी हज़ार करोड़, बनाएगी सबकी रेल"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=xB3PJeV_1t4,"BCCI खिलाड़ियों  के लिए बनाने जा रही है नए नियम, अब क्रिकेट खेलना भी हो जाएगा मुश्किल, रिटायरमेंट ?"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=gxJajcqVRmo,जिस UCC के दम पर मोदी बंद करना चाहते हैं कठमुल्लों की दुकान क्या है उस पर सुप्रीम कोर्ट का ‘बयान’ ?
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=4s6C4URgtkE,"ICC ने किया World Cup Schedule का ऐलान, जानिए कब कहां किस होंगे Team India के मैच ? ICC ने किया"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=cI8OcYvC7Ac,Sara Ali Khan पहुंची महाकाल के दरबार...सैफ को क्यों आया गुस्सा ?
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=WfIDVEy50Fg,"Ajit Doval ने फिर टाला modi के ऊपर से बड़ा खतरा, Modi के खिलाफ प्लानिंग का पर्दाफाश |"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=ELUqiDOUpfU,17 पार्टी और 6 मुख्यमंत्री हुए एकजुट फिर भी मोदी टेंशन फ्री क्यों है जान लीजिये असली वजह !
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=yvh_20Ncz_s,Baba venga की इस भविष्यवाणी से खौफ में दुनिया! अगले 6 महीने में आएगी तबाही?
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=TgFBjdP1FxU,"अमेरिका के राष्ट्रपति के घर भगवान गणेश ने रखा कदम,जो कोई भारतीय  नहीं कर सका वो मोदी ने कर दिखाया"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=m_C-Sbw2i9g,अमेरिका में PM Modi की ऐसी सुरक्षा देखकर विरोधी 'बीमार पड़' गए! जलवा हो तो मोदी जैसा! USA नतमस्तक
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=_rEc1yZblKE,"PM Modi ने 180 देशों को झुका दिया, India की ये ताकत देख Pakistan की उड़ जाएगी नींद !  #PMModiUSVisit"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=ka5uZtQat4E,"Adipurush बनाने वालों को पता चली औकात 80% गिर गयी  कमाई, आस्था से खेल अब जाएँगे जेल !#adipurrush"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=GZft1WEpUOc,"ArunGovil ने क्यों Ram के लिए इसने धन दौलत गंवाई, सारी जिंदगी बस राम के नाम पर ही बिताई! #ArunGovil"
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=U5t5SHadc40,Ramayan और Adipurush के वो 10 अंतर जो इस विवाद को वजह हैं
video,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/watch?v=YR4cVI9ABx4,"Adipurush में किस किरदार को लेकर खड़ा हो रहा है विवाद, खड़े हो रहे बड़े सवाल।Adipurush Review"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/aNtNKB1zk2s,UCC का समर्थन कर रहे तो PM Modi को ऐसे भेंजे मैसेज….#ucc #onenationonelaw #modi #bjp #pmmodi #yogi
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/B5gyaxLR0tA,वो Shivling जिस पर महमूद गजनवी ने खुदवा दिया था कलमा.. लिखवा दिया था ला इलाहा इल्लल्लाह
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/1Ava8OLmnRg,"Devendra Fadnavis ने Sharad Pawar और Uddhav Thackeray की लंका लगा दी, #maharashtra #ncp #bjp"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hm0-4vFWAMw,"Urfi Javed की ये वीडियो देख चुल्लू भर पानी में डूब जाएँ मौलना, urfi javed, fatwa, muslim, Hindu,"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/FLlKIGj-hsc,"खुल गया Jyoti Maurya का राज, CM Yogi ने लिया तगड़ा एक्शन #jyotimaurya #alokmaurya  #yogiadityanath"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/1D5EmzOOLPU,"19 साल बाद दो महीने का Sawan, भगवान Shiv को प्रसन्न कर आप हो सकते है मालामाल #shiva #shiv #sawan"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/h0OP4fCUkWU,दुनिया का सबसे बड़ा मुस्लिम देश भी Shree Ram के आगे है नतमस्तक
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/c0Q07NVbksE,UP में IPS Anukriti Sharma ने रोशन की विधवा नूरजहां की झोपड़ी
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/30CvxzWoy-c,Delhi Metro में एक और कारनामा
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hXkQTZQI6pQ,"रहमान चाचा नहीं कर पाएंगे 4 शादी, PM Modi का भरे मंच से तगड़ा ऐलान"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hbHmmQ4ktvw,Shahrukh Khan की बेटी Suhana Khan करेंगी किसानी..13 करोड़ की खरीदी जमीन.
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/WeLuMW_SOKU,शहीद होने के बाद भी ड्यूटी करने वाले Baba Harbhajan Singh का मंदिर जहां चीनी सेना भी झुकाती है सिर
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/ihA-zbp3Ypw,जब Hanuman जी साक्षात प्रभु Shree Ram की Ayodhya को बचाने आए.
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/K3X3MhMKsNM,"सफाईकर्मी पति ने पत्नी को पढ़ा लिखाकर बनाया SDM, अब पत्नी को चाहिए तलाक, Jyoti Maurya, Alok Maurya"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hOB7iqQyZIE,"अपनी बेटी Sara Ali Khan से ही कुछ सीख लेते Saif Ali Khan, Mahakal, Shivmandir, Muslim,"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/PuK4SIgblz8,Yogi Adityanath के कहने पर  किसने हनुमान के लिए पूरा पिक्चर हॉल बुक कर दिया !#Cmyogi #aadipurush
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/xa02GkzBHKg,कैलाशपति जाट देवता की जय... और सांड पर सवार ये लड़का पिछले 18 घन्टे से भयंकर वायरल
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/4y8LUTn-Sc8,दुनिया के सबसे छोटी उम्र के सांसद ने जब पहली बार ली थी संस्कृत में शपथ #yogiadityanath #yogi #shorts
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/teIXc9xJUng,#kholi ने लिया #gautamgambhir से विराट बदला! लखनऊ में मचा बवाल #virat_kohali #rcbvslsj #tataipl2023
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/iSW8mhknNiU,#virndavan : में कान्हा की भक्ति में डूबी बाब #yogi बाबा की #uppolice #virndavan #shorts #bakebihari
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/HLZ9WsmtIAY,"No कर्फ्यू, No दंगा, यूपी में सब चंगा...रंगदारी न फिरौती, अब यूपी नहीं है किसी की बपौती... #shorts"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/MMybeo4Fi0E,"#yogi ने जो कहा वो कर के दिखाया, #atiqahmed  को मिट्टी में मिलाया, #yogiadityanath #asad #uppolice"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/yaWLwJkbclQ,"हनुमान जन्मोत्सव की हार्दिक बधाई शुभकामनाएं, #hanumanji #hanumaanchalisa  #hanumaanstatus #hanuman"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/uqpcVyVTXgg,खाटू श्याम बाबा की सबसे बड़ी भक्त#khatushyamji #khatu #khatushyam
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/zE48cDAbWI4,"Ram mandir की इन दो फ़ोटो ने social media पर मचा तहलका, #rammandir #RamMandirAyodhya  #viralreels"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/BFFkv-1x-iE,"South Africa के bodybuilder, John Lucas,हनुमान को गुरु मानता है महादेव को दुनिया #johnlucas"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hnlvsExqzJw,"ये है दुनिया के सबसे बड़े राम भक्त,#rammandir #ram #Ramayan #yogiadityanath #narendramodi"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/gOFPis0ji1Y,लोग कहते है की आतंकवादी का कोई मजहब नहीं होता आपको क्या लगता है
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hByGYyKen-Y,Virat Kohli अगर ये काम ना करते तो शतक ना लगा पाते!  #viratkohlicentury #indvsaus  #viratkohlinews
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/CbT3PRwD2oI,दुनिया को हंसाने वाले का आखिर दिल कमजोर कैसे?#SatishKaushik  #NeenaGupta #bollywood #Govinda
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/2tQX-7Q-Dl4,Teamindia ने खूब उड़ाया रंग-गुलाल virat kholi ने किया डांस#holi #holi2023 #teamindiaholi #viratkholi
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/hGx6HVMs31c,क्या आप जानते हो...Holi क्यों मनाई जाती है? #holi2023 #holifestival #holi
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/wUWASvqJmnU,बिना किडनी के 12 सालों से कैसे जिंदा है! Premanand ji maharaj #premanand_ji_maharaj #premanand
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/jCO7z_3-klM,आखिर क्यों मंदिर-मंदिर घूम रहे है! virat kohli #viratkohli #viratanushka #viratpower #mahakal
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/49dpjJFWDtg,सिर्फ 44 सेकंड में इस राष्ट्रभक्त ने शायराना अंदाज में कांग्रेस और विपक्ष के धागे खोल दिए#modi #yogi
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/sa9_MHLv_Bs,"Shahrukh Khan,Aishwarya Rai,Salman Khan क्या गये थे Bageshwar dham ? #BageshwarDhamSarkar #bageshwar"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/uxXUTORHhuA,"दोनों किडनी खराब फिर भी कैसे फिट हैं ? Premanandjimaharaj एक किडनी का नाम कृष्णा, दूसरी का है राधा"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/LfUryVH7NEo,"रुख जिंदगी ने मोड़ लिया ऐसा,मैं सोचा नही था ऐसा, वास्तव में इस लड़के ने रुख मोड़ ही लिया"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/0ZjyvIVwBtY,"101 फुट ऊंचा बनेगा Cm Yogi का मंदिर, करोड़ों रुपए की लागत, #YogiAdityanath #yogi #yogimandir"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/VfiQX2Tmc2Q,"Neha Rathore पूछती थी,Up में 'का' बा लेकिन इस बार सबक सिखा देंगे, बाबा #neharathore #YogiAdityanath"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/_gZjP6GbvrU,पहले प्रेग्नेंट फिर शादी! Swara Bhaskar की अजब-गजब कहानी #SwaraBhaskerWedding
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/7E9K9NdMyJw,prithvi shaw अब जाएंगे जेल! Sapna Gill ने पलट दिया खेल...#prathvishaw #sapnagill #Prithvi #shorts
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/0Sjhy4YGDrM,Oyo के मालिक ने छुए Modi के पैर #oyo #NarendraModi #riteshagarwal
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/1izByeN2Lx8,bageshwar dham से बाबा ने कर दिया ऐसा काम... #BageshwarDhamSarkar #bageshwarsarkar #bageshwarwale
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/b5qtYlrY5og,"वल्फ बोर्ड हो सकता है.?  तो हिन्दू बोर्ड क्यों नही.? मन्दिर का पैसा सरकार का, माजिद का पैसा मौलवी का"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/u9NTKCZ5yks,"Ravindra Jadeja की फिरकी का जादू, Australia को बुरी तरह से धोया| #RavindraJadeja #jadeja #indvsaus"
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/Bp8rTKxNAik,नैनो की टक्कर...से पलट गयी थार..देखने वाले भी रह गए हैं हैरान ?? #mahendrathar #tatanano #thar #nano
short,https://www.youtube.com/@Apnauttarpradeshlive,Apnauttarpradeshlive,https://www.youtube.com/shorts/9nuU24PQlCE,"Mahakal के ऐसे ''दर्शन"" नहीं देखे होंगे आपने #mahakal #mahadev #mahashivratri #shivratri #lordshiva"
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=5KNwtG6_Vfw,CUET 2023 Answer Key Challenge New Update 🔥🔥 | Result कब आएगा 🤨🤨
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=s2pe6xq8r6k,CUET 2023 Cut off Marks Released 🔥 🔥 🥳🥳 | CUET 2023 Latest Update 😱
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=Rb9GhivDwKg,पतंग पाठ का सार | Class 12 Hindi | By Rajendra Sir
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=AAOHiVyL9bQ,Coordination | Nature and Significance of Management | Business Studies | Class 12 and CUET 2024
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=fMzGCDDAcno,Colligative Properties Elevation of Boiling Point | Chemistry Chapter 1 | Class 12 and CUET 2024
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=ZT8g72U8oQo,BBAU Registration Start 🔥🔥| Step by Step Process 😱😱 | CUET 2023 Good News 🥳🥳
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=wAdRxmQTfiU,CUET Revised Answer Key 2023 के बाद भी इन प्रश्नों का उत्तर गलत 😱😱
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=rMeiW4dpbRk,UGC New Refund Policy Out 😱😱
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=3WBxwtiAdT4,CUET 2023 Refund Policy Release 🔥🔥| How Fees Will Be Refunded | CUET Latest Update
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=OenQHHmorDk,CUET 2023 Revised Answer Key Released 🔥🔥🥳🥳| Students Issues Resolved 😱😱
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=r5atomsvmQQ,Partners' Capital Accounts and Interest on Capital | Class 12 / CUET 2024 |  By Aman Sir
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=RVk2VhgGZ0I,CUET 2023 Latest Update😱 CUET Revised Provisional Answer key Out 🔥
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=yAfdhLlfu4s,NEW CUET 2023 Revised Answer Keys Out | Biggest Update🔥
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=b0YPNdTPHS0,Social Life of Harappan Civilization | History Chapter 1 | Class 12 and CUET 2024 | By Anita Ma'am
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=vQtP7mQ0nUg,CUET 2023 Biggest Update 🥳🥳 | Delhi University सभी का Admission होगा 😱😱
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=Gd8XGFut8H8,Electric Dipole | Electric Charges and Fields | Physics Chapter 1 | Class 12 and CUET 2024
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=98J6utj2N94,"CUET 2023 Admission Process Date Out 🔥🔥| AU,AMU and Other University 😱😱"
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=PJsWm30Z6YY,CUET 2023 🔥Bigg Update 🔥🔥Answer Key Challenge Date Extended 🤩🤩Fees Payment
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=6_w8TZC3UC8,CUET 2023 Answer Key Release 😱😱| CUET 2023 Revised Provisional Answer Key 🔥🔥🥳🥳
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=274H-L_KDcQ,CUET 2023 Revised Answer Key Released Date Out 🔥🔥🥳🥳| CUET 2023 Provisional Answer Key Available
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=iV7jx6ZLvQc,CUET 2023 Answer key Issue Resolved🥳🥳🔥🔥| Revised Answer Key Available CUET 2023
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=eZlpIPahcIk,CUET 2023 Answer key Biggest Good News🥳🥳🔥🔥| Revised Answer Key Available CUET 2023
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=RB8BWP8b2GE,How to Build Your Career? Learn with Experts 😎
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=MVt3gvx3mZY,CUET Answer Key 2023 Update😱😱 | CUET 2023 Expected Cut Off🔥🔥
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=JA_STK2j9WI,Bonus Marks In CUET | NTA Answer Key Challange | CUET Latest Update 🔥
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=Pd6BiZch8GQ,INDUSTRIAL SECTOR | Indian Economy on the eve of independence | Economics | Class 12th/CUET 2024
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=Uxa80113ZSo,Pre-fertilisation Structure of stamen Part 2 | Biology Class 12th/CUET 2024 | by Sonia Ma'am
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=CHQNpCs4I08,CUET 2023 Objection Raising Last Date| Don't Miss | Final update🔥🔥
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=fmY8qk_aQdI,CUET 2023 Check Your College Possibilities🔥🔥| क्या RAW Marks से College Milega 😱😱😱
video,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/watch?v=Kpmn71tWjSc,How to Make an Amazing Resume?
short,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/shorts/3KpWj_RpQek,CUET BIGGEST Surprise 🔥🔥 | Class 12th और Cuet मैं से क्या है ज़्यादा important ?🤔
short,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/shorts/ajkfpSv1wjc,कैसे करें Personality Development ?🤔 जाने इस video मैं 😎 #buildyourcareer #personalitydevelopment
short,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/shorts/vJQtBu6gymM,Something Big is coming on 7 July @ 4Pm
short,https://www.youtube.com/@cuetadda247,cuetadda247,https://www.youtube.com/shorts/uGptvSM8olE,Delhi University Top College Course Wise Cut Off 🔥#shorts #delhiuniversity
